K_new_from_k1k2,H_mean
6.613065148169576871e-04,7.898400410649014658e-02
-3.887453508661226076e-01,2.342336327519507488e-01
-3.087099610080024648e-01,2.639835769594425230e-01
-7.482956357106961276e-01,2.007106799308971290e+00
-4.166129479940814395e-01,1.390525613338212896e+00
-3.548582905996986250e-05,2.342528073632971913e-02
-2.101774525944117135e-04,9.932394316509184085e-03
-7.738237891567003896e-05,5.090968385306570039e-03
-5.033176937779911597e+00,1.087462374024339207e+00
-4.547253553079158017e+00,3.820453768910611725e+00
3.838035267589651450e-03,2.959559462732964108e-01
8.249917121580747637e-01,9.082905439109639767e-01
-1.365295297039476226e-03,3.411818683759788029e-01
-2.430925796220131832e-04,1.898553159117002259e-02
-5.053734696166702932e-06,8.838821211009562431e-03
8.265788539414792822e-04,6.012196332417752559e-02
-6.999799336673288019e-01,4.570374605415813973e-01
-1.977963273133931110e-01,3.542067032242633418e-01
9.864212374234068291e-05,3.830976486075108461e-02
3.686301728589350644e-04,5.086023375114171602e-02
-5.773273325419228419e-05,6.866793843748426884e-02
-5.410699507647889588e-03,1.945472637258275350e-01
7.229704149004246433e-04,5.308559047114942003e-02
1.087473923731802766e-01,3.297686952595413890e-01
-1.357144827917680478e-02,1.492752283044807671e+00
2.218326020862079504e-05,9.035161513246944831e-03
1.415145041818317287e-05,7.702795002107847878e-03
-6.492378797743262320e-01,8.314611967391623004e-01
-8.503511320762233705e-01,6.777463583561430527e-01
-5.044895403030250861e-04,4.625621614354084865e-03
1.756126807117338456e-04,2.778431308243297856e-02
7.095283537584112777e-05,1.899127566579158349e-02
-3.305676390562062306e-01,2.442122578682120349e+00
-5.277931003987558576e-04,8.475521779617148149e-04
1.513710765721160232e-04,3.088710628374668338e-02
-2.572315126304560162e-01,7.731568133094707251e-01
-6.298225523800690118e-01,2.073407313805507801e+00
-1.050819284615534275e-04,3.824596950481094857e-03
-8.846692318505330855e-05,2.790429308811209763e-03
-4.291647695514738139e-04,2.496940168243376793e-02
-5.679018461033213505e+00,1.426963839838755410e+00
6.330929021127329470e-02,1.089127047797793679e+00
2.118377522072356633e-02,1.146492285249268051e+00
8.788801356934387160e-03,2.636100564594661688e-01
2.874361053981818598e-02,1.695394070410126963e-01
4.237862028298612811e-03,7.133349531256936160e-01
6.672701989729781791e-02,1.733087740937632626e+00
-1.957085356456015127e-02,3.617170595291652191e-01
-6.201190892664771442e-02,7.187086909026457748e-01
-5.042218269502296568e-04,1.264677515690483256e-01
-1.844346739771692001e-03,8.775432099550652121e-02
1.713683970261631155e-03,4.854541732764322548e-01
-1.880935963783871316e-03,3.265437070079482695e-02
-1.088162161210605569e-03,1.760932358864324421e+00
-5.881617586396590408e-02,1.978635878513727242e+00
-3.044147867270399765e-02,4.737227020638658526e-01
-8.279406018502239242e-03,1.685689756335257083e+00
-9.699302215547958572e-02,1.144006135383510259e+00
2.179283047527856218e-02,1.530470711549213103e+00
-4.667491328830336744e-06,6.774160174562661625e-04
-1.859433145144994137e-01,2.690304169945402002e+00
2.662516121322964450e-03,6.171128939548124748e-02
-4.052167958323697750e-02,8.678043519342539813e-01
-7.128443003903023323e-02,1.747811045200005908e-01
2.990565632186463832e-02,1.915335966040498272e+00
-8.517460268925397537e-02,8.065848834290564318e-01
3.898974549283470287e-02,1.353865558119425883e+00
2.244224741693052853e-03,4.737324922034642088e-02
-1.243555262958968843e-01,1.117779441728960155e+00
-1.673349858462426607e-04,8.114026639922304607e-02
2.751321423029851857e-04,3.059133079156403298e-02
5.105936013495213782e-02,1.298965798822696138e+00
-2.005604310251778155e-02,1.545671596344719567e-01
-5.830119449912359031e-04,1.522805471114348774e-01
1.444833660228738944e-04,1.042288164445644011e-01
1.254068407603698082e-03,4.501054837327799624e-02
5.316489146808948442e-04,6.266463671879927977e-02
2.207754113716071422e-03,1.209998813490101993e-01
-9.545359755436245682e-04,5.833157707974907097e-02
1.327648245018196336e-03,6.644308420618995348e-02
6.032757654744403579e-04,6.025055651678674906e-02
5.325327096800258489e-04,3.287924181798469736e-02
-2.526166965692085153e-03,6.936148863332945724e-02
-4.430759623334175334e-03,9.296962133507905568e-01
3.305173759848639009e-02,1.736704940548785325e+00
-4.210223575402245733e-02,2.899692339726742674e-01
-2.716413840644805056e-03,7.832805632098130966e-01
1.542472209721227061e-01,3.183032279639406159e+00
4.369411326346157864e-02,1.265622933382956949e+00
7.626475998903770037e-02,1.745317770358517873e+00
-9.262604706150218831e-03,2.276789100308911074e-01
-6.330378044825558936e-02,1.676765820646695104e+00
2.705059769533506644e-02,1.644935536735760762e+00
-3.816357555784605227e-02,1.954913139100179498e-01
-6.136104002703621912e-02,2.393494339911269364e+00
7.670954204937126264e-02,1.693127962544850096e+00
-3.612235113871863860e-03,6.369889869166069085e-02
-5.031635415517037024e-02,1.082032691997644180e+00
-1.261716028317560719e-03,5.359446101159566211e-01
4.423655273853990821e-02,2.678169530977483781e+00
-3.817775759036626249e-02,3.282151285200286817e-02
-1.617143060709777536e-01,6.546601315720599334e-01
2.824361949072489060e-03,5.314472644649221450e-02
-5.919175157733262693e-02,1.148503318038411602e-01
1.731220780930244063e-01,2.602183151061760569e+00
1.871559797796395683e-02,7.529977154707057085e-01
8.196957329899651201e-02,1.919026338014552469e+00
-1.401073923894588513e-02,8.163344565696627197e-02
-7.990383385447807907e-02,1.180016507584036756e+00
9.298346008395703272e-03,1.118409256808060581e+00
3.965753627438697165e-02,1.776231761706221768e+00
-3.959248795726023201e-02,4.982883162999698357e-01
-3.804987990524317382e-02,1.537909073159464901e+00
-1.444025772456989515e-02,1.015674226561440463e+00
2.985297558647711461e-03,5.463787659351076326e-02
-5.965003537155568608e-02,3.794095129664732946e-01
-4.556870824809752807e-02,1.561067980963237289e+00
-6.715268162253079653e-02,7.839726348534172828e-01
5.675798886062604492e-03,7.533789807303230279e-02
3.178188480379655519e-03,5.637542443635928241e-02
-6.026135425248101835e-02,1.400484445207679507e-01
-2.525368860148015648e-01,1.519362995811349926e+00
7.927208113669105549e-02,1.834720242740191409e+00
-2.026702908244848705e-03,3.937984162186852766e-01
-1.400384882838354161e-02,1.086956916540447571e+00
-4.049789803900736597e-03,2.450229179824176651e+00
-2.145487088740509821e-02,1.988068941329042438e+00
-6.056251252343381603e-02,4.745505912795352499e-01
7.470864589378842235e-02,2.425792815133003710e+00
-6.588354116095285207e-02,8.792943222559522765e-01
1.156583437727198987e-01,2.255167279706485228e+00
-1.284795719431154962e-02,1.206097236633628222e+00
1.387231875815251800e-02,1.306952568540992399e+00
-4.482996564863702543e-02,2.860890197531017476e-01
4.638518010552970068e-04,6.717834046201152931e-02
-1.175378849460927133e-02,1.054802792420644231e+00
4.301904450245583322e-02,1.121373121480926827e+00
4.287151815117747934e-03,6.547634546244733567e-02
-7.248425868892308110e-02,6.349976222600364206e-01
-1.040096384263791002e-01,3.807533800015332481e+00
-5.837195327371450665e-02,1.051336286236824957e+00
4.865143755124544216e-03,6.975058247157900349e-02
-1.118326256086885490e-01,9.309328800763062572e-01
-3.364208989834410052e-02,1.349208664109730504e+00
2.415547467929589354e-01,2.477388373621085549e+00
2.179964885525498690e-06,1.476470414713921316e-03
6.834385473196877628e-03,8.267034216208904440e-02
-7.900038443525246590e-02,2.362475660060676108e-01
1.507724880129019144e-03,1.240923711081629577e-01
-7.519880307671890363e-02,9.371873232325867997e-01
3.955832179044034211e-03,6.289540666093219878e-02
-1.098850813849029939e-01,4.425235929852596173e-01
-1.051469468764645171e-01,3.427206800875826964e+00
-5.138017811248770566e-04,5.026159685179673597e-02
1.721225782732968340e-03,4.148765819774560826e-02
6.571312722678122366e-03,8.106363378653909380e-02
-1.904482024490399272e-01,1.246676689778766667e+00
-3.313673553500263991e-02,1.204375560880668550e+00
-4.123365494059448300e-01,4.921284981033429595e+00
-7.363271821737056577e-02,7.991483950960595051e-01
5.564147237951645557e-03,7.459321174176404556e-02
-1.326295819614442262e-01,5.924777299731215363e-01
-4.225181388043429409e-02,2.531558618962093998e+00
9.272474620374684950e-03,2.233713377212338980e+00
-7.268293130430896441e-03,5.471023378552369865e-01
1.313341174188104206e-02,1.146010983450029691e-01
-1.266964534790641361e-01,4.659018024964434734e-01
-1.466310281542331506e-01,3.848408345313160339e+00
2.157122901700794793e-02,6.100311283636796755e-01
1.924196114952722581e-02,1.788457464842591049e+00
5.881156420876372179e-03,7.668869813001373548e-02
-1.399949956492490821e-01,1.510023320072632957e+00
-1.077922593665096018e-01,1.667054963933145284e-01
-1.840990950119681946e-01,1.937683589199201695e+00
3.534437888249231663e-01,1.082477337261805284e+00
4.277043092179175221e-01,3.752001017012891015e+00
-2.630822409742432019e-02,1.544513346046327174e+00
8.592740536167403631e-03,9.269703628578102039e-02
-8.985720874107812339e-02,1.505008577812185111e+00
-3.930588293890389245e-02,1.524359313531118199e+00
3.382600585129078019e-02,9.051440794691072433e-01
-2.616905665325151453e+00,9.622596933767577632e-01
-1.220113396630852776e-01,5.629323255617524335e-01
2.106379500399478688e-02,1.115748574489256351e+00
2.069123880518243530e-02,1.438444952202983518e-01
-2.020608230772111824e-01,1.530209168099468497e+00
-3.727916832173691630e-01,1.277131284091156171e+00
-2.425199356196637845e-01,4.589956181105902644e+00
1.082020342780338996e-03,2.034019764637508831e-01
1.688019322256337218e-02,1.299237977530035559e-01
-4.564335184198271000e-01,2.035253139316776760e+00
-5.758808445191951689e-03,7.752898378356157250e-02
-1.079773120923959578e-01,1.473552096956815438e+00
-3.809531287095368590e+00,1.313642058097771903e+00
3.677275751294828421e-02,1.917622421462272242e-01
-1.026911671109333006e-02,8.366716549286816740e-01
1.840871574624114437e-02,1.356787225258299090e-01
-4.109530374206138426e-01,1.462242457123042128e+00
-1.110115596586146586e-01,7.013093533996106466e-01
-8.210507523439788957e-02,1.613079339561669379e+00
-4.637096486017072472e+00,1.164283214682674705e+00
5.203869287145239664e-01,7.213784919960699593e-01
-1.967438014373418531e-01,1.217090139764429368e+00
3.171534130895424519e-02,2.005333014574652850e+00
1.675513439328658177e-02,1.294416254273971223e-01
-4.140959901620483441e-01,1.523635328755315710e+00
-1.089231795649366619e-01,1.958558215682838277e+00
-5.922496095830157709e-02,2.661977290729770296e+00
-4.558934827950492097e-01,4.422576756014787946e+00
-2.624343015228253750e-01,7.707917410042263162e-01
-4.816432473488607702e-01,2.251676536551034946e+00
5.076144477562356122e-02,2.253030065836307549e-01
-9.496461591315114026e-02,9.106912729185103750e-01
1.811803737824161167e-02,2.885419934120330598e+00
3.791992780326414625e+00,1.947303977381655393e+00
2.968747675793893537e-01,1.900445141868190468e+00
-3.878344766092010065e-01,1.321081509349086192e+00
-4.240206149590937112e-01,5.975920642885593770e-01
-5.243994978307159327e-01,7.437758320321565808e-01
3.768188815467214681e-02,1.941182324117756430e-01
-2.135681698211386870e-01,5.567267701818772174e-01
-3.771478118420397707e-01,8.124478432565529484e-01
-3.429751295814572387e+00,6.639879092418683459e-01
1.141155552157886582e-01,1.253097526180128041e+00
1.219215369680263095e+01,9.015019513110528848e+00
-1.804602537786737848e+00,2.220302194502627557e+00
3.052686094568620057e+00,2.757741516215324928e+00
2.093585215829389667e-02,1.446922670991573623e-01
3.578315869903331947e+00,2.136939299406431125e+00
-7.305325623483337194e-02,8.019047810494508433e-01
-1.444278267305982048e-03,2.014808840512329752e-02
-9.611082413082702169e-01,2.166243294759747862e+00
-1.628269733114163370e-02,5.566678447647955830e-01
9.148461150333149661e+00,4.458901126516733093e+00
1.379401579708181835e-01,3.714029590227010957e-01
-1.996383482382974861e-01,6.135504635706875431e-01
-3.326419416515255523e-02,1.171043470626350613e+00
-1.944527027623948329e-02,1.793039035226727806e+00
6.024566252191554394e-02,2.454499185616396684e-01
-9.853211918428998501e-05,1.951763058083438515e-02
-1.532083447874573942e-02,3.534581730850496623e-02
1.230712424470731481e+00,2.472278602833270611e+00
1.114311426465087518e+00,2.277914347461043043e+00
-3.519195337110680305e-02,9.940037954402917153e-01
7.700595764569444224e-02,1.580116083829977036e+00
-1.393289675691079289e-02,1.078881984457621956e-02
2.895504682609143302e-02,5.832642444334277254e-01
-4.310995418270525265e-02,1.200173233831764857e-01
-2.628160471701026513e-01,1.553741313557542636e+00
5.089484388250578029e-01,2.636049154697783337e+00
-3.443580793741035651e-02,1.947826789379993387e-02
7.185965487670001057e-04,9.069365283657065957e-02
9.244360850346048861e-03,9.614759929580170283e-02
2.440333879542187501e-01,4.939973562218918923e-01
-5.989596846771934047e-01,1.758026861521920226e-01
-1.296915196270430615e+00,1.548823114213401020e+00
1.492522397581320215e+00,1.675258972704382954e+00
7.745663598160380803e-02,2.824758263391504709e-01
1.083685926049285930e+00,1.041002366015219893e+00
-6.813729934200863925e-01,5.692335761776479153e-01
-2.736129282335663326e+00,1.603016204996234206e+00
-2.118373013925072268e+00,4.024223896304566228e-01
-1.262243305797941417e+00,1.707546885513251400e+00
-8.970970930879452743e-01,3.013671825110747715e+00
6.168944791846477094e-02,7.123842528311521427e-01
-1.072808399782329003e+00,2.162238933612148362e+00
6.412608254556185355e-03,8.007876281859120648e-02
-1.217784289896160499e-01,2.652718968868120974e+00
-8.732315745227162695e-01,9.875645948742919344e-01
3.278745004695199361e-01,5.726032662057735090e-01
-1.030686030920751506e+00,1.136136064142025281e+00
-2.421371733233910195e-01,2.287694057331931763e+00
-6.971252652496380542e-02,9.844273544052658531e-01
4.933157071121206272e+00,2.221071153997819625e+00
-4.218776473803667604e-01,6.449325536701789874e-01
-7.550932047464721172e-03,2.918459573937962764e-02
-2.042720838315462695e-01,3.888089933024585498e-01
1.099430265346511629e-02,5.456087040359819396e-01
-4.803905328073383441e-01,1.358890763443327598e+00
-5.876094999188894441e-01,1.959010775624848710e+00
-1.017773641012548858e+00,6.053869026558902355e+00
-5.872762672326375943e-02,5.043604343436706161e-01
6.161428562145761234e-02,2.482222504560330778e-01
-4.909610227554734863e-01,1.373004557861513986e+00
-3.166625590323356165e-02,1.211614346884264615e+00
-1.340694191203232466e-01,8.173698260610292587e-01
4.388382888682025584e-02,2.094846745869975435e-01
-3.465148611694700009e-01,1.441346480992163448e+00
-4.978965117388490236e-01,1.389771721992625109e+00
3.688074053562759858e+00,2.288998470524858941e+00
1.273507355800290730e-01,1.967429147802428835e+00
-2.500760285747276601e-01,1.247605538040766460e+00
-3.738532186261439572e-02,1.290957270187472750e+00
-3.493250293647992000e-01,3.162468852096020910e+00
-2.017429860364553310e-02,9.710591064919952276e-01
4.733651526049474367e-01,1.583970784163050594e+00
-5.890982365547324517e-03,6.293502480963422685e-02
-4.401420275407160257e-03,3.076899201360613345e-01
2.853495395544167895e-02,1.689229231201072878e-01
-2.774700250994025508e-01,3.484306014891960235e-01
3.806617863077431125e-03,1.473871308408184200e-01
-2.656593227364424225e-03,1.472327596371410252e-01
4.103142377856579870e+00,2.025621479412325954e+00
-1.074144068517551148e-01,1.427987006651243451e+00
-3.195320955416240394e-01,1.082442369572293117e+00
-8.278472009334703410e-03,6.087753845442603895e-01
1.691004588973198802e-02,1.300386322972215403e-01
-1.597294667220383602e-01,1.263065829536406559e+00
-2.070280135413056846e-02,3.948736918668162676e+00
1.642669783903921710e-02,3.207522331359839107e+00
-2.806061978934044632e-01,5.056907614834464937e+00
6.752667432599986823e-04,2.495738242494623671e-01
1.111053880240051722e-03,1.230781188416273514e-01
-1.204232967975086721e+00,6.015584293662021853e-01
4.083222646212466417e-02,5.745698259936313779e-01
1.850238343353160717e-02,1.360234664810877625e-01
-2.047905924483132967e-01,4.954678059448017757e-01
-3.113352034131277452e-02,1.366873808437748528e+00
-1.765258559442597630e-01,4.573654509469831098e+00
2.818826354410599588e-01,1.409509686361676950e+00
5.291219333154873264e-03,7.274076802697970745e-02
-1.406976929828386569e-01,2.567210165379303355e-01
-9.077979679961065661e-04,1.093924090306385008e-03
7.266354704079560755e-04,6.619630341980951849e-02
-3.090542068990276975e-02,2.882953035697099486e-01
-2.841944084139397830e-05,3.239863381179041834e-03
-2.267096725881386499e-01,1.116275998341597075e+00
7.174181580692003558e-04,6.488364460678988643e-02
-4.605103593726565456e-03,7.523952168060459300e-01
2.297377224306998292e-04,6.948867814312437163e-01
1.563365038761107828e-01,4.229010405858534938e+00
-1.043102217256392308e-03,5.626917507120703377e-01
-3.159439761100072693e-05,1.256720577298823215e-02
-1.660013591805096470e-04,5.417038516703601451e-04
-4.393688057681226222e-02,1.229094459422430008e+00
-3.268383870329538395e-04,2.211272887762066874e-02
-1.496526451374624936e-03,1.115300490366002463e-02
-3.345180365806402101e+00,6.362729883822072496e-01
5.774712396718486391e-04,6.947936966654819080e-02
1.189681382799317455e-01,3.081238621886853490e+00
-5.788824548639934231e-02,1.542059003341461176e+00
-2.102056555254316634e-03,2.829300616807068347e-01
-4.402463262620417428e-01,4.854997242616570396e+00
-6.029627556493116769e-02,4.759988902082779583e-01
-6.722131616668794440e-02,1.010774322198918496e-01
4.084072248397054017e-03,1.848034907107076741e-01
3.333468811657264164e-02,1.825778960240604931e-01
-9.461429313476998849e-04,3.067115220960122124e-01
1.071277390020972342e-04,8.084481191718663473e-02
1.095295217531435256e-04,3.069811354985113247e-02
-2.779027501436130976e-01,1.336618068365851064e+00
-1.345673235900167741e-01,1.190460841410560189e+00
-4.805405109294232308e-04,6.040899146580167023e-02
-2.919948497194192944e-04,4.301157934835935642e-02
4.483190861763440734e-03,1.944041101566716390e-01
1.479870032414733758e-03,2.113063292024527640e-01
7.463080670568702536e-04,1.236130044932547967e-01
3.328952483849413557e+00,1.824541718856933503e+00
-7.472578684310926533e-02,4.572406704985433890e-01
8.691506785956604154e-04,6.320597120360228749e-02
-4.000164950482090198e-01,6.755919128393570450e-01
-1.138836351758797244e-01,8.740524985830905313e-02
-5.065533070569392532e-02,1.278320159494673147e+00
-8.738518059731911674e-06,1.445790538671069478e-02
-4.393649070769609641e-05,1.580291186971890388e-03
1.372654263846199684e-05,4.713789635855819733e-03
1.214309489983362347e-04,1.818311731829392805e-02
6.725805099286015021e-04,8.383565459239614159e-02
-2.485012347138180644e+00,6.024173712731953900e-01
7.719361117970949086e-03,3.344741061736809518e-01
1.038168154518240627e+01,3.813168070337618065e+00
-4.861518540965682517e-04,8.013302135046483643e-02
-3.116809695964884363e-04,6.280642665830725446e-02
-7.076682357347111854e-05,1.754603667647117518e-02
-3.351769658983769218e-01,3.560998460201996729e-01
-4.704836013790821836e-01,3.435782423434318833e+00
-1.942812900929146158e-01,2.089550209806100567e-01
-1.010568061901648100e-02,2.951527979087379183e+00
3.947790903232721729e-05,3.540873504933000210e-02
6.796890774398070434e+00,4.260290480006982072e+00
1.274948015156842038e-07,3.570641420188874087e-04
2.389464936626470824e-03,2.562040247224415257e-01
5.183541946137909182e-03,8.322590860186934725e-02
7.149727460364773135e-01,8.455606105043430576e-01
2.686934102670850826e-06,8.567365083768345088e-03
-6.517911502174960562e-05,5.954463842000115581e-04
-7.770001559461828006e-05,1.511059406124440167e-02
-2.187651263071519470e-01,2.808361389716735879e-01
-5.174555029159986219e-01,4.197268295532339821e-01
-6.604974309429454404e-01,6.015273832008000143e-01
-1.118094694863974335e-03,3.979309392118291627e-02
-6.242824963732700461e-01,3.155936187569977625e-01
-5.246689546636846835e-01,1.812815952783020768e+00
-1.527209404684030936e-01,2.385243954144216971e+00
-8.063771030528844586e-01,9.522427896030758454e-01
-6.702383372628528679e-02,7.246185982534795178e-01
-5.480050757494443064e-02,2.667091278822391498e+00
-1.462615702352095979e-04,2.077118626527679757e-03
7.620061989184011416e-04,5.834063475241665214e-02
6.667472900199240696e-04,4.412219448771931979e-02
9.821274760899684035e-04,6.089538749594469724e-02
-4.643628586362405497e-02,8.891760988670904808e-01
-1.623890408381773289e-03,1.259492783226209278e-01
-6.665302646339878005e-03,8.608881075016454332e-02
7.167775208058156655e-02,2.677270103679895152e-01
9.642100037732352635e-03,4.425495207988433544e-01
-8.013876181999963350e-03,4.312134044441258141e-01
1.838667182602477836e-03,8.184196258169114391e-02
1.105439767689238295e-03,1.023082395033986014e+00
-1.124147951048022100e-02,1.157400373250785153e+00
1.200745030882639092e-02,1.137446842599049601e+00
5.418594648337018071e-04,4.403568424255785430e-02
2.184435513492178228e-03,2.624329741523057091e-01
-1.337041075415857120e-03,3.330450830573123411e-01
5.764031917414746790e-03,7.592122178557683676e-02
7.117865748307221352e-02,1.621856250145549572e+00
-3.756374526017259956e-03,3.602659643727516570e-01
-6.263564171336444275e-03,1.432119203060883694e-01
-2.283736266989419041e-03,6.391070006397424341e-02
-1.585967315976796041e-05,4.278427299139737189e-04
1.218302909764743848e-02,1.005029612866680022e+00
4.434448072680556574e-03,5.295307030569222917e-01
9.338457331407326813e-11,9.663569387864572586e-06
5.492422900992639714e-04,5.855480885380218159e-02
9.465739203816610269e-05,2.144146133374260632e-01
-4.885747113341338807e-07,1.780058314198610731e-05
-3.039981370284953500e-03,6.817531317177362160e-01
2.868043539590811944e-03,1.140238934572131019e-01
2.847467223583663529e-03,5.484502593659253827e-02
8.987892997239884567e-04,1.717216286589529073e-01
5.584819805713356344e-02,1.787039657872690146e+00
-3.315402035559572060e-03,3.728278986708392223e-02
2.200827516778196876e-03,5.464572174478151551e-02
1.102954904780804970e-05,5.635506689723302105e-03
2.586756355877490622e-03,2.210381616551887751e-01
-3.070341694764874840e-03,9.039876589683382146e-02
-1.037111573979553926e-02,2.617168607932786717e+00
5.462508654346624065e-05,8.034114600016663277e-02
1.048273553680624352e-02,1.782083332091543848e-01
-3.819173883947919734e-02,3.762940400576238881e-02
2.759426301184142016e-04,1.233535597183316873e-01
-3.832950214635087380e-03,1.091634406230659327e-01
-5.362145636478045374e-02,1.264400395060681470e+00
5.073771293890847606e-02,1.897134428496003444e+00
6.741757484400697636e-03,1.740289170406457142e+00
-1.096204367238312084e-02,2.732022804333737565e+00
2.018930975471908140e-02,1.110078578206699973e+00
-3.938935841912677427e-02,8.595614732282210735e-01
-6.947961973210638187e-02,6.967983128542801219e-02
6.920425382370878897e-02,1.707980545291851948e+00
-2.063239003145967906e-02,1.690441680719183826e-01
-7.650573530318345583e-02,1.356870849026082793e+00
5.335121499114002519e-02,2.040223718693766841e+00
7.891434527632757920e-03,4.914742503719853883e-01
2.244527114294138891e-03,2.163503726277828110e-01
-7.810060499139894960e-04,2.451584472115961866e-01
2.064887998016564849e-02,1.335954867871706808e+00
-8.294777805357132772e-02,8.955667204769193201e-01
-3.203093936936617786e-02,1.510520018618809468e+00
1.485706462134502026e-01,2.366968113726658718e+00
-4.855885223313705958e-03,2.097537635641880893e+00
7.879437376486776723e-02,1.964349736989607909e+00
-2.311788550591314592e-02,3.105194329318505808e-01
-5.483404439703329358e-02,1.063316149508385600e+00
-4.998633811927527537e-02,1.710492562705665076e+00
7.232551264572385785e-02,3.182244362908198010e+00
-4.521230152678856751e-02,1.031928642746310770e-01
-4.349795369274651879e-02,1.099739576023323506e+00
1.322322536951034107e-03,4.470583338778518212e-01
3.115405545520582176e-03,5.581581805832986493e-02
-5.740812250337012229e-02,2.802720293252457529e-01
-1.443097487800129586e-01,8.415147221156449309e-01
-1.939598365825127152e-02,4.305453110954457485e-01
7.848839316399110200e-02,1.497593914397684411e+00
-1.706991330855357064e-02,1.008114105089770451e-01
-3.645107089425803429e-03,9.781109572566099031e-01
2.294671776144072486e-02,1.588501328860638218e+00
-4.413641807871943740e-02,2.746090350262997970e-01
-1.130564040417160326e-01,2.135804181778283350e+00
2.389159396924657452e-01,2.978675723629132577e+00
4.487736721022052983e-02,1.167598720740526730e+00
3.403147379193211149e-03,5.833650125944485343e-02
-5.319958770988943847e-02,7.829476496889670178e-01
-6.157894459329276565e-02,3.374325791802283092e+00
-1.257442137530670190e-01,1.697000598273476157e+00
3.750918899379277437e-03,6.124474589202960617e-02
-7.533138767350253118e-02,7.621646118363555322e-01
3.844851868177075194e-04,6.109737717560605880e-02
1.181171641580178698e-03,3.072069254150922579e-01
3.248693430696527034e-03,5.699731073214355653e-02
-4.187961404682581656e-02,2.963234411419555792e-01
9.537837036841435856e-02,2.667722127296126899e+00
4.011125699630645192e-02,1.178109018082594828e+00
7.640674982289830108e-02,1.903145876550456750e+00
-3.431406099481223732e-03,1.532461601524440331e+00
-1.157961672726412206e-01,1.483070293772008608e+00
1.390826948320487630e-03,1.342475442624485149e+00
5.269622769320576883e-02,1.014125866070454185e+00
1.332890925664404480e-01,3.265953484234664916e+00
3.422774787838956528e-02,9.979384143759482129e-01
3.704663708959914786e-02,1.813752296791881324e+00
-6.947933977640746717e-02,3.213528802487318203e-01
1.157797101817170313e-02,2.568333014961050598e+00
-5.893255313669317624e-02,1.019973917752351023e+00
3.819149359697929409e-03,6.179926665987169748e-02
-9.113625490923010775e-02,1.393492612167651634e+00
-1.795852986965875558e-02,1.221693313920775736e+00
-9.186971481456719657e-02,8.586114348245468264e-01
-6.704347943894665811e-03,6.939882178295840864e-01
9.880893633222762387e-03,9.940268423550122079e-02
-8.504443660968806495e-02,6.013096189467938002e-01
-1.353773187648000254e-01,4.077308550030751100e+00
-5.914584473127267733e-02,4.220981824533565629e-01
7.990205080223279632e-03,1.091660312005525491e+00
3.788926904451485680e-03,6.155425984001014483e-02
-1.153468603856585700e-01,1.746015667461259802e-01
1.151736122484162345e-03,1.668308885276089670e-01
9.898350477726520324e+00,4.880033203346687110e+00
-5.381759718863179942e-02,9.419903008884913387e-01
5.222024038402624940e-02,1.184111119220220276e+00
3.324346689714239439e-03,5.765714777643999450e-02
3.946646936493242055e-04,2.215873939194354381e-01
-6.290682509452116822e-02,9.874440056480915384e-01
6.172550022653116100e-03,2.511342526547052922e-01
-8.363936829927830219e-02,5.912144552314585466e-01
8.251768952195953633e-03,9.083924786234170989e-02
-2.486775968243396689e-04,1.355745131188860553e-03
-1.515407374569854859e-01,4.080475593948602153e+00
2.838185752775339576e-01,2.402399795920986403e+00
-7.079111116145391826e-03,3.994004602539286686e-01
8.290881434981254086e-03,9.105427741177925249e-02
-1.992613382592939297e-01,1.688892823113094854e+00
-5.506278216192086322e-02,1.887919567266171050e+00
-5.440640567870462796e-01,3.983217174090591950e+00
-9.250191044973603283e-02,4.702305025443825892e-01
1.333148207510310469e-02,1.316403063727035638e+00
9.631065864354509259e-03,9.813799398986362832e-02
-1.819523389805617897e-01,1.079218700371018747e+00
-8.076317409896767441e-02,1.145583424984099263e+00
2.164050132728297451e-02,5.081752602928953921e-01
4.757895244974653659e-01,2.465133110944125239e+00
2.318473262058134629e-02,1.292093714447920094e+00
1.367254978680407240e-02,1.169296788108308838e-01
-1.643077910085272986e-01,1.044422768867863338e+00
-9.602035025296699888e-02,1.537538822415473794e+00
-2.050419341979372060e-04,4.000052377119107244e-02
-1.300407196540145638e-01,1.168879414764379066e+00
-1.222683930768108662e-01,1.666681005380203473e+00
7.709910597058585238e-03,8.780609658251860294e-02
-2.835003640311906103e-01,7.397118333604904006e-01
-6.342095311290908699e-02,9.900387835220210153e-01
1.534409591195429884e-03,1.295562619121280734e-01
-1.353195024601619098e-03,1.967541133332828818e-01
1.526230460585303698e-02,1.235407001997845117e-01
-2.199771696537518584e-01,1.161402287346346540e+00
-1.441257607320090839e-01,4.063734334756990418e-01
-5.037486502943614441e-01,2.923582002568762661e+00
5.256152865367414995e-01,1.963965907595280003e+00
1.839291138370570677e-01,1.987849257663393931e+00
2.336087496321087809e+00,2.502809141097176671e+00
-4.332707490668571976e-05,3.099451170340782307e-04
1.483573060777277144e-02,1.218020139725643908e-01
-5.192249280835116165e-01,1.123711876360020900e+00
-2.164596476676072523e-01,6.466234801648096386e-01
1.062016214257054201e-03,1.030398520468196327e-01
-3.586141712301721185e+00,8.742927842782004522e-01
-1.057449587098667834e-02,6.191598640249101893e-01
-6.256023674604900553e-02,1.744595202136966228e-01
-2.923566290942113399e-01,3.439954588865728802e+00
